股票代码,股票简称,一级行业,二级行业,三级行业
603660.SH,苏州科达,计算机,计算机设备,其他计算机设备
688060.SH,云涌科技,计算机,计算机设备,其他计算机设备
688188.SH,柏楚电子,计算机,计算机设备,其他计算机设备
688208.SH,道通科技,计算机,计算机设备,其他计算机设备
688288.SH,鸿泉技术,计算机,计算机设备,其他计算机设备
688292.SH,浩瀚深度,计算机,计算机设备,其他计算机设备
920090.BJ,同辉信息,计算机,计算机设备,其他计算机设备
920190.BJ,雷神科技,计算机,计算机设备,其他计算机设备
920808.BJ,曙光数创,计算机,计算机设备,其他计算机设备
002236.SZ,大华股份,计算机,计算机设备,安防设备
002415.SZ,海康威视,计算机,计算机设备,安防设备
002528.SZ,ST英飞拓,计算机,计算机设备,安防设备
002835.SZ,同为股份,计算机,计算机设备,安防设备
003004.SZ,*ST声迅,计算机,计算机设备,安防设备
300155.SZ,安居宝,计算机,计算机设备,安防设备
300270.SZ,中威电子,计算机,计算机设备,安防设备
300275.SZ,梅安森,计算机,计算机设备,安防设备
300449.SZ,汉邦高科,计算机,计算机设备,安防设备
300588.SZ,熙菱信息,计算机,计算机设备,安防设备
300691.SZ,联合光电,计算机,计算机设备,安防设备
300790.SZ,宇瞳光学,计算机,计算机设备,安防设备
300884.SZ,狄耐克,计算机,计算机设备,安防设备
301042.SZ,安联锐视,计算机,计算机设备,安防设备
301117.SZ,佳缘科技,计算机,计算机设备,安防设备
301182.SZ,凯旺科技,计算机,计算机设备,安防设备
301318.SZ,维海德,计算机,计算机设备,安防设备
301330.SZ,熵基科技,计算机,计算机设备,安防设备
603508.SH,思维列控,计算机,计算机设备,安防设备
605118.SH,力鼎光电,计算机,计算机设备,安防设备
688307.SH,中润光学,计算机,计算机设备,安防设备
688475.SH,萤石网络,计算机,计算机设备,安防设备
688489.SH,三未信安,计算机,计算机设备,安防设备
688619.SH,罗普特,计算机,计算机设备,安防设备
920036.BJ,觅睿科技,计算机,计算机设备,安防设备
920198.BJ,微创光电,计算机,计算机设备,安防设备
920976.BJ,视声智能,计算机,计算机设备,安防设备
000503.SZ,国新健康,计算机,软件开发,垂直应用软件
000948.SZ,南天信息,计算机,软件开发,垂直应用软件
002063.SZ,远光软件,计算机,软件开发,垂直应用软件
002153.SZ,石基信息,计算机,软件开发,垂直应用软件
002178.SZ,延华智能,计算机,软件开发,垂直应用软件
002253.SZ,*ST智胜,计算机,软件开发,垂直应用软件
002261.SZ,拓维信息,计算机,软件开发,垂直应用软件
002298.SZ,中电鑫龙,计算机,软件开发,垂直应用软件
002322.SZ,理工能科,计算机,软件开发,垂直应用软件
002362.SZ,汉王科技,计算机,软件开发,垂直应用软件
002405.SZ,四维图新,计算机,软件开发,垂直应用软件
002410.SZ,广联达,计算机,软件开发,垂直应用软件
002920.SZ,德赛西威,计算机,软件开发,垂直应用软件
002987.SZ,京北方,计算机,软件开发,垂直应用软件
003007.SZ,直真科技,计算机,软件开发,垂直应用软件
003029.SZ,吉大正元,计算机,软件开发,垂直应用软件
300033.SZ,同花顺,计算机,软件开发,垂直应用软件
300047.SZ,天源迪科,计算机,软件开发,垂直应用软件
300074.SZ,华平股份,计算机,软件开发,垂直应用软件
300075.SZ,数字政通,计算机,软件开发,垂直应用软件
300085.SZ,银之杰,计算机,软件开发,垂直应用软件
300188.SZ,国投智能,计算机,软件开发,垂直应用软件
300209.SZ,行云科技,计算机,软件开发,垂直应用软件
300226.SZ,上海钢联,计算机,软件开发,垂直应用软件
300229.SZ,拓尔思,计算机,软件开发,垂直应用软件
300235.SZ,方直科技,计算机,软件开发,垂直应用软件
300253.SZ,卫宁健康,计算机,软件开发,垂直应用软件
300344.SZ,*ST立方,计算机,软件开发,垂直应用软件
300348.SZ,长亮科技,计算机,软件开发,垂直应用软件
300352.SZ,北信源,计算机,软件开发,垂直应用软件
300365.SZ,恒华科技,计算机,软件开发,垂直应用软件
300366.SZ,ST创意,计算机,软件开发,垂直应用软件
300377.SZ,赢时胜,计算机,软件开发,垂直应用软件
300380.SZ,安硕信息,计算机,软件开发,垂直应用软件
300451.SZ,创业慧康,计算机,软件开发,垂直应用软件
300465.SZ,高伟达,计算机,软件开发,垂直应用软件
300468.SZ,四方精创,计算机,软件开发,垂直应用软件
300469.SZ,信息发展,计算机,软件开发,垂直应用软件
300520.SZ,科大国创,计算机,软件开发,垂直应用软件
300525.SZ,博思软件,计算机,软件开发,垂直应用软件
300542.SZ,新晨科技,计算机,软件开发,垂直应用软件
300550.SZ,和仁科技,计算机,软件开发,垂直应用软件
300556.SZ,丝路视觉,计算机,软件开发,垂直应用软件
300559.SZ,佳发教育,计算机,软件开发,垂直应用软件
300561.SZ,*ST汇科,计算机,软件开发,垂直应用软件
300579.SZ,数字认证,计算机,软件开发,垂直应用软件
300598.SZ,诚迈科技,计算机,软件开发,垂直应用软件
300605.SZ,恒锋信息,计算机,软件开发,垂直应用软件
300608.SZ,思特奇,计算机,软件开发,垂直应用软件
300663.SZ,科蓝软件,计算机,软件开发,垂直应用软件
300730.SZ,科创信息,计算机,软件开发,垂直应用软件
300803.SZ,指南针,计算机,软件开发,垂直应用软件
300830.SZ,金现代,计算机,软件开发,垂直应用软件
300925.SZ,法本信息,计算机,软件开发,垂直应用软件
300935.SZ,盈建科,计算机,软件开发,垂直应用软件
300996.SZ,普联软件,计算机,软件开发,垂直应用软件
301095.SZ,广立微,计算机,软件开发,垂直应用软件
301153.SZ,中科江南,计算机,软件开发,垂直应用软件
301159.SZ,三维天地,计算机,软件开发,垂直应用软件
301162.SZ,国能日新,计算机,软件开发,垂直应用软件
301195.SZ,北路智控,计算机,软件开发,垂直应用软件
301269.SZ,华大九天,计算机,软件开发,垂直应用软件
301337.SZ,亚华电子,计算机,软件开发,垂直应用软件
301378.SZ,通达海,计算机,软件开发,垂直应用软件
600455.SH,博通股份,计算机,软件开发,垂直应用软件
600570.SH,恒生电子,计算机,软件开发,垂直应用软件
600602.SH,云赛智联,计算机,软件开发,垂直应用软件
600654.SH,中安科,计算机,软件开发,垂直应用软件
601519.SH,大智慧,计算机,软件开发,垂直应用软件
603189.SH,网达软件,计算机,软件开发,垂直应用软件
603232.SH,格尔软件,计算机,软件开发,垂直应用软件
603383.SH,顶点软件,计算机,软件开发,垂直应用软件
603528.SH,多伦科技,计算机,软件开发,垂直应用软件
603927.SH,中科软,计算机,软件开发,垂直应用软件
603990.SH,麦迪科技,计算机,软件开发,垂直应用软件
688038.SH,中科通达,计算机,软件开发,垂直应用软件
688078.SH,龙软科技,计算机,软件开发,垂直应用软件
688083.SH,中望软件,计算机,软件开发,垂直应用软件
688109.SH,品茗科技,计算机,软件开发,垂直应用软件
688118.SH,普元信息,计算机,软件开发,垂直应用软件
688171.SH,纬德信息,计算机,软件开发,垂直应用软件
688206.SH,概伦电子,计算机,软件开发,垂直应用软件
688232.SH,新点软件,计算机,软件开发,垂直应用软件
688246.SH,嘉和美康,计算机,软件开发,垂直应用软件
688291.SH,金橙子,计算机,软件开发,垂直应用软件
688296.SH,和达科技,计算机,软件开发,垂直应用软件
688318.SH,财富趋势,计算机,软件开发,垂直应用软件
688326.SH,经纬恒润,计算机,软件开发,垂直应用软件
688479.SH,友车科技,计算机,软件开发,垂直应用软件
688507.SH,索辰科技,计算机,软件开发,垂直应用软件
688579.SH,地纬智能,计算机,软件开发,垂直应用软件
688588.SH,凌志软件,计算机,软件开发,垂直应用软件
688590.SH,新致软件,计算机,软件开发,垂直应用软件
688615.SH,合合信息,计算机,软件开发,垂直应用软件
688631.SH,莱斯信息,计算机,软件开发,垂直应用软件
688657.SH,浩辰软件,计算机,软件开发,垂直应用软件
688692.SH,达梦数据,计算机,软件开发,垂直应用软件
920207.BJ,众诚科技,计算机,软件开发,垂直应用软件
920415.BJ,恒拓开源,计算机,软件开发,垂直应用软件
920592.BJ,华信永道,计算机,软件开发,垂直应用软件
920799.BJ,艾融软件,计算机,软件开发,垂直应用软件
920932.BJ,科达自控,计算机,软件开发,垂直应用软件
000004.SZ,*ST国华,计算机,软件开发,横向通用软件
002212.SZ,天融信,计算机,软件开发,横向通用软件
002230.SZ,科大讯飞,计算机,软件开发,横向通用软件
002279.SZ,久其软件,计算机,软件开发,横向通用软件
002439.SZ,启明星辰,计算机,软件开发,横向通用软件
300036.SZ,超图软件,计算机,软件开发,横向通用软件
300311.SZ,ST任子行,计算机,软件开发,横向通用软件
300369.SZ,绿盟科技,计算机,软件开发,横向通用软件
300378.SZ,鼎捷数智,计算机,软件开发,横向通用软件
300454.SZ,深信服,计算机,软件开发,横向通用软件
300624.SZ,万兴科技,计算机,软件开发,横向通用软件
300766.SZ,每日互动,计算机,软件开发,横向通用软件
300768.SZ,迪普科技,计算机,软件开发,横向通用软件
301270.SZ,汉仪股份,计算机,软件开发,横向通用软件
301315.SZ,威士顿,计算机,软件开发,横向通用软件
600288.SH,大恒科技,计算机,软件开发,横向通用软件
600588.SH,用友网络,计算机,软件开发,横向通用软件
601360.SH,三六零,计算机,软件开发,横向通用软件
603039.SH,泛微网络,计算机,软件开发,横向通用软件
688023.SH,安恒信息,计算机,软件开发,横向通用软件
688030.SH,山石网科,计算机,软件开发,横向通用软件
688031.SH,星环科技,计算机,软件开发,横向通用软件
688058.SH,宝兰德,计算机,软件开发,横向通用软件
688095.SH,福昕软件,计算机,软件开发,横向通用软件
688111.SH,金山办公,计算机,软件开发,横向通用软件
688152.SH,麒麟信安,计算机,软件开发,横向通用软件
688168.SH,安博通,计算机,软件开发,横向通用软件
688201.SH,信安世纪,计算机,软件开发,横向通用软件
688225.SH,亚信安全,计算机,软件开发,横向通用软件
688244.SH,永信至诚,计算机,软件开发,横向通用软件
688369.SH,致远互联,计算机,软件开发,横向通用软件
688435.SH,英方软件,计算机,软件开发,横向通用软件
688561.SH,奇安信,计算机,软件开发,横向通用软件
688651.SH,盛邦安全,计算机,软件开发,横向通用软件
688695.SH,中创股份,计算机,软件开发,横向通用软件
001279.SZ,强邦新材,轻工制造,包装印刷,印刷
002117.SZ,东港股份,轻工制造,包装印刷,印刷
002229.SZ,鸿博股份,轻工制造,包装印刷,印刷
002599.SZ,盛通股份,轻工制造,包装印刷,印刷
000659.SZ,珠海中富,轻工制造,包装印刷,塑料包装
002014.SZ,永新股份,轻工制造,包装印刷,塑料包装
002735.SZ,王子新材,轻工制造,包装印刷,塑料包装
003018.SZ,金富科技,轻工制造,包装印刷,塑料包装
301198.SZ,喜悦智行,轻工制造,包装印刷,塑料包装
600210.SH,紫江企业,轻工制造,包装印刷,塑料包装
920204.BJ,沪江材料,轻工制造,包装印刷,塑料包装
920274.BJ,宏裕包材,轻工制造,包装印刷,塑料包装
000812.SZ,陕西金叶,轻工制造,包装印刷,纸包装
002191.SZ,劲嘉股份,轻工制造,包装印刷,纸包装
002228.SZ,合兴包装,轻工制造,包装印刷,纸包装
002303.SZ,美盈森,轻工制造,包装印刷,纸包装
002565.SZ,顺灏股份,轻工制造,包装印刷,纸包装
002799.SZ,环球印务,轻工制造,包装印刷,纸包装
002831.SZ,裕同科技,轻工制造,包装印刷,纸包装
002836.SZ,新宏泽,轻工制造,包装印刷,纸包装
300883.SZ,龙利得,轻工制造,包装印刷,纸包装
301062.SZ,上海艾录,轻工制造,包装印刷,纸包装
301223.SZ,中荣股份,轻工制造,包装印刷,纸包装
301296.SZ,新巨丰,轻工制造,包装印刷,纸包装
301355.SZ,南王科技,轻工制造,包装印刷,纸包装
601515.SH,衢州东峰,轻工制造,包装印刷,纸包装
603058.SH,永吉股份,轻工制造,包装印刷,纸包装
603091.SH,众鑫股份,轻工制造,包装印刷,纸包装
603429.SH,集友股份,轻工制造,包装印刷,纸包装
603499.SH,翔港科技,轻工制造,包装印刷,纸包装
603687.SH,大胜达,轻工制造,包装印刷,纸包装
920075.BJ,柏星龙,轻工制造,包装印刷,纸包装
920121.BJ,江天科技,轻工制造,包装印刷,纸包装
920392.BJ,佳合科技,轻工制造,包装印刷,纸包装
003003.SZ,天元股份,轻工制造,包装印刷,综合包装
300501.SZ,海顺新材,轻工制造,包装印刷,综合包装
600076.SH,康欣新材,轻工制造,包装印刷,综合包装
603022.SH,新通联,轻工制造,包装印刷,综合包装
603607.SH,京华激光,轻工制造,包装印刷,综合包装
920163.BJ,方大新材,轻工制造,包装印刷,综合包装
002374.SZ,中锐股份,轻工制造,包装印刷,金属包装
002701.SZ,奥瑞金,轻工制造,包装印刷,金属包装
002752.SZ,昇兴股份,轻工制造,包装印刷,金属包装
002787.SZ,华源控股,轻工制造,包装印刷,金属包装
002846.SZ,英联股份,轻工制造,包装印刷,金属包装
002969.SZ,嘉美包装,轻工制造,包装印刷,金属包装
601968.SH,宝钢包装,轻工制造,包装印刷,金属包装
001211.SZ,双枪科技,轻工制造,家居用品,其他家居用品
001216.SZ,华瓷股份,轻工制造,家居用品,其他家居用品
001221.SZ,悍高集团,轻工制造,家居用品,其他家居用品
001356.SZ,富岭股份,轻工制造,家居用品,其他家居用品
002571.SZ,德力股份,轻工制造,家居用品,其他家居用品
002615.SZ,哈尔斯,轻工制造,家居用品,其他家居用品
300640.SZ,德艺文创,轻工制造,家居用品,其他家居用品
300729.SZ,乐歌股份,轻工制造,家居用品,其他家居用品
300993.SZ,玉马科技,轻工制造,家居用品,其他家居用品
301004.SZ,嘉益股份,轻工制造,家居用品,其他家居用品
301055.SZ,张小泉,轻工制造,家居用品,其他家居用品
301113.SZ,雅艺科技,轻工制造,家居用品,其他家居用品
301193.SZ,家联科技,轻工制造,家居用品,其他家居用品
301501.SZ,恒鑫生活,轻工制造,家居用品,其他家居用品
301595.SZ,太力科技,轻工制造,家居用品,其他家居用品
601996.SH,丰林集团,轻工制造,家居用品,其他家居用品
603021.SH,ST华鹏,轻工制造,家居用品,其他家居用品
603195.SH,公牛集团,轻工制造,家居用品,其他家居用品
603272.SH,联翔股份,轻工制造,家居用品,其他家居用品
603615.SH,茶花股份,轻工制造,家居用品,其他家居用品
603838.SH,*ST四通,轻工制造,家居用品,其他家居用品
605099.SH,共创草坪,轻工制造,家居用品,其他家居用品
605155.SH,西大门,轻工制造,家居用品,其他家居用品
001322.SZ,箭牌家居,轻工制造,家居用品,卫浴制品
002084.SZ,海鸥住工,轻工制造,家居用品,卫浴制品
002790.SZ,瑞尔特,轻工制造,家居用品,卫浴制品
301575.SZ,艾芬达,轻工制造,家居用品,卫浴制品
603385.SH,惠达卫浴,轻工制造,家居用品,卫浴制品
603408.SH,建霖家居,轻工制造,家居用品,卫浴制品
603992.SH,松霖科技,轻工制造,家居用品,卫浴制品
002572.SZ,索菲亚,轻工制造,家居用品,定制家居
002853.SZ,皮阿诺,轻工制造,家居用品,定制家居
300616.SZ,尚品宅配,轻工制造,家居用品,定制家居
300749.SZ,顶固集创,轻工制造,家居用品,定制家居
301227.SZ,森鹰窗业,轻工制造,家居用品,定制家居
603180.SH,金牌家居,轻工制造,家居用品,定制家居
603208.SH,江山欧派,轻工制造,家居用品,定制家居
603216.SH,梦天家居,轻工制造,家居用品,定制家居
603326.SH,我乐家居,轻工制造,家居用品,定制家居
603801.SH,志邦家居,轻工制造,家居用品,定制家居
603833.SH,欧派家居,轻工制造,家居用品,定制家居
603898.SH,好莱客,轻工制造,家居用品,定制家居
605268.SH,王力安防,轻工制造,家居用品,定制家居
920445.BJ,龙竹科技,轻工制造,家居用品,定制家居
920765.BJ,美之高,轻工制造,家居用品,定制家居
001323.SZ,慕思股份,轻工制造,家居用品,成品家居
002489.SZ,浙江永强,轻工制造,家居用品,成品家居
301061.SZ,匠心家居,轻工制造,家居用品,成品家居
301336.SZ,趣睡科技,轻工制造,家居用品,成品家居
301376.SZ,致欧科技,轻工制造,家居用品,成品家居
600337.SH,美克家居,轻工制造,家居用品,成品家居
603008.SH,喜临门,轻工制造,家居用品,成品家居
603313.SH,梦百合,轻工制造,家居用品,成品家居
603389.SH,*ST亚振,轻工制造,家居用品,成品家居
603600.SH,永艺股份,轻工制造,家居用品,成品家居
603610.SH,麒盛科技,轻工制造,家居用品,成品家居
603661.SH,恒林股份,轻工制造,家居用品,成品家居
603709.SH,中源家居,轻工制造,家居用品,成品家居
603816.SH,顾家家居,轻工制造,家居用品,成品家居
603818.SH,曲美家居,轻工制造,家居用品,成品家居
603848.SH,好太太,轻工制造,家居用品,成品家居
920132.BJ,泰鹏智能,轻工制造,家居用品,成品家居
000910.SZ,大亚圣象,轻工制造,家居用品,瓷砖地板
001386.SZ,马可波罗,轻工制造,家居用品,瓷砖地板
002162.SZ,悦心健康,轻工制造,家居用品,瓷砖地板
002631.SZ,德尔未来,轻工制造,家居用品,瓷砖地板
002798.SZ,帝欧水华,轻工制造,家居用品,瓷砖地板
002918.SZ,蒙娜丽莎,轻工制造,家居用品,瓷砖地板
003011.SZ,海象新材,轻工制造,家居用品,瓷砖地板
003012.SZ,东鹏控股,轻工制造,家居用品,瓷砖地板
301356.SZ,天振股份,轻工制造,家居用品,瓷砖地板
301588.SZ,美新科技,轻工制造,家居用品,瓷砖地板
603221.SH,爱丽家居,轻工制造,家居用品,瓷砖地板
603226.SH,菲林格尔,轻工制造,家居用品,瓷砖地板
603725.SH,天安新材,轻工制造,家居用品,瓷砖地板
001222.SZ,源飞宠物,轻工制造,文娱用品,娱乐用品
001238.SZ,浙江正特,轻工制造,文娱用品,娱乐用品
001300.SZ,三柏硕,轻工制造,文娱用品,娱乐用品
001368.SZ,通达创智,轻工制造,文娱用品,娱乐用品
002348.SZ,高乐股份,轻工制造,文娱用品,娱乐用品
002575.SZ,群兴玩具,轻工制造,文娱用品,娱乐用品
002678.SZ,珠江钢琴,轻工制造,文娱用品,娱乐用品
002862.SZ,实丰文化,轻工制造,文娱用品,娱乐用品
002899.SZ,英派斯,轻工制造,文娱用品,娱乐用品
300220.SZ,金运激光,轻工制造,文娱用品,娱乐用品
300329.SZ,海伦钢琴,轻工制造,文娱用品,娱乐用品
300651.SZ,金陵体育,轻工制造,文娱用品,娱乐用品
